fund number,time,return,isreplace
7497.0,200908.0,0.06101,0.0
7497.0,200909.0,0.05363,0.0
7497.0,200910.0,-0.05557,0.0
7497.0,200911.0,0.02648,0.0
7497.0,200912.0,0.10864,0.0
7497.0,201001.0,-0.02156,0.0
7497.0,201002.0,0.03074,0.0
7497.0,201003.0,0.08094,0.0
7497.0,201004.0,0.06652,0.0
7497.0,201005.0,-0.05414,0.0
7497.0,201006.0,-0.07484,0.0
7497.0,201007.0,0.06545,0.0
7497.0,201008.0,-0.07745,0.0
7497.0,201009.0,0.11697,0.0
7497.0,201010.0,0.04054,0.0
7497.0,201011.0,0.01173,0.0
7497.0,201012.0,0.07313,0.0
7497.0,201101.0,0.01163,0.0
7497.0,201102.0,0.0451,0.0
7497.0,201103.0,-0.00096,0.0
7497.0,201104.0,-0.01391,0.0
7497.0,201105.0,-0.01844,0.0
7497.0,201106.0,-0.04502,0.0
7497.0,201107.0,-0.03307,0.0
7497.0,201108.0,-0.10175,0.0
7497.0,201109.0,-0.11398,0.0
7497.0,201110.0,0.14407,0.0
7497.0,201111.0,-0.01273,0.0
7497.0,201112.0,-0.00489,0.0
7497.0,201201.0,0.049,0.0
7497.0,201202.0,0.03534,0.0
7497.0,201203.0,0.03975,0.0
7497.0,201204.0,-0.00966,0.0
7497.0,201205.0,-0.07842,0.0
7497.0,201206.0,0.03205,0.0
7497.0,201207.0,-0.00921,0.0
7497.0,201208.0,0.02941,0.0
7497.0,201209.0,0.03296,0.0
7497.0,201210.0,-0.03224,0.0
7497.0,201211.0,0.00852,0.0
7497.0,201212.0,0.03362,0.0
7497.0,201301.0,0.06873,0.0
7497.0,201302.0,0.0001,0.0
7497.0,201303.0,0.07505,0.0
7497.0,201304.0,0.01297,0.0
7497.0,201305.0,0.04179,0.0
7497.0,201306.0,0.00575,0.0
7497.0,201307.0,0.0509,0.0
7497.0,201308.0,-0.02072,0.0
7497.0,201309.0,0.05365,0.0
7497.0,201310.0,0.02253,0.0
7497.0,201311.0,0.02405,0.0
7497.0,201312.0,0.00446,0.0
7498.0,200901.0,0.00107,0.0
