fund number,Date,Return,F1,F2,F3,F4,F5,F6,F7,F8
7991,20161220,-0.3752,0.34,0.95,0.87,0.4,0.37,0.66,0.45,-0.46
7991,20161221,0.1883,-0.72,-0.49,-0.36,-0.33,-0.23,-0.13,0.3,-0.18
7991,20161222,0.5639,-0.89,-0.87,-0.57,-0.77,-0.43,-0.35,0.28,-0.53
7991,20161223,-0.3738,1.69,0.81,0.44,0.46,0.16,0.16,-0.41,0.3
7991,20161227,-0.1876,0.31,0.46,0.26,0.33,0.35,0.46,0.28,0.02
7991,20161228,0.7519,-1.6,-1.2,-0.69,-0.93,-1.11,-1.21,-0.15,0.01
7991,20161229,0.1866,-0.33,-0.13,-0.22,0.13,0.09,-0.23,0.08,0.3
7991,20161230,0.3724,-0.45,-0.31,-0.08,-0.51,-0.51,-0.5,-0.3,-0.03
7991,20170103,-0.9276,1,0.86,1,0.79,0.64,0.97,-0.61,0.89
7991,20170104,-1.3109,2.54,1.56,1.21,1.38,1.2,1.64,-0.39,0.58
7991,20170105,0.1898,-0.19,-0.91,-0.57,-0.39,-0.54,-0.63,-0.65,0.3
7991,20170106,-0.3788,-0.08,-0.34,-0.37,0.37,0.03,0.03,-0.21,-0.04
7991,20170109,0.1901,0.22,-0.49,-0.89,-0.09,-0.78,-1.29,-0.39,-0.34
7991,20170110,-0.1898,1.23,1.08,1.65,0.43,0.35,0.79,0.72,0.73
7991,20170111,-0.1901,-0.6,0.52,0.36,0.09,0.56,0.67,0.76,0.39
7991,20170112,0.381,-0.39,-0.82,-1.02,-0.07,-0.39,-0.9,-0.53,0.05
7991,20170113,-0.5693,1.2,0.77,0.69,0.54,0.36,0.35,0.18,-0.29
7991,20170117,0.3817,-1.77,-1.31,-0.91,-0.55,-0.57,-1.01,-0.9,0.3
7991,20170118,-0.1901,0.15,0.16,0.16,0.37,0.3,0.57,0.51,0.1
7991,20170119,0.5714,-1.28,-1.05,-0.47,-0.56,-0.47,-0.57,0.35,-0.45
7991,20170120,-0.5682,0.36,0.34,0.52,0.28,0.41,0.51,0.2,-0.11
7991,20170123,0.1905,-0.69,-0.6,-0.58,-0.25,-0.45,-0.51,0.1,-0.69
7991,20170124,-1.1407,0.87,1.67,1.48,1.02,1.21,1.83,1.16,0.39
7991,20170125,-0.9615,1.12,1.22,0.97,0.83,0.83,0.95,0.5,0.02
7991,20170126,0.1942,-0.86,-0.68,-0.16,-0.46,-0.02,-0.17,0.52,-0.08
7991,20170127,0.1938,0.23,-0.06,-0.1,-0.06,-0.4,-0.75,0.02,-0.03
7991,20170130,0.7737,-1.65,-1.37,-1.37,-0.64,-0.68,-1.08,-0.7,0.02
7991,20170131,-0.1919,1.23,0.42,0.17,0.28,0.33,0.19,-0.71,0.18
7991,20170201,0,-0.09,-0.06,0,-0.18,-0.29,0.08,0.44,-0.82
7991,20170202,0,-0.14,0.06,-0.37,0.08,-0.07,0.01,-0.52,0.1
7991,20170203,-0.9615,1.38,1.27,1.12,0.87,0.93,1.61,0.81,0.47
7991,20170206,0.3883,-0.55,-0.51,-0.48,-0.22,-0.54,-0.59,-0.28,-0.17
7991,20170207,0.1934,0.23,-0.41,-0.34,0.11,-0.34,-0.58,-0.25,-0.33
7991,20170208,-0.3861,-0.6,-0.29,-0.43,0.39,0.02,-0.26,-0.61,-0.13
7991,20170209,-0.969,1.76,1.21,1.03,1.07,0.85,0.96,0.47,0.58
7991,20170210,-0.3914,0.56,0.87,0.84,0.4,0.61,0.81,-0.35,0.39
7991,20170213,-0.3929,0.08,0.23,0.43,0.18,0.4,0.57,0.25,0.31
7991,20170214,-0.5917,0.66,0.53,0.2,0.4,0.24,0.89,0.09,0.24
7991,20170215,-0.3968,0.87,0.62,0.23,0.72,0.35,0.27,-0.27,-0.23
7991,20170216,0.3984,-0.6,-0.47,-0.24,-0.3,-0.3,-0.39,-0.07,0.21
7991,20170217,-0.3968,0.63,0.41,0.16,0.37,0.06,-0.14,-0.41,-0.07
7991,20170221,-0.5976,0.39,0.11,0.54,0.56,0.76,0.82,0.09,0.32
7991,20170222,0.2004,-1.1,-0.48,-0.39,-0.32,-0.26,-0.55,-0.03,-0.18
7991,20170223,0.4,-0.81,-0.64,-0.63,-0.51,-0.36,-0.12,-0.59,0.11
7991,20170224,-0.1992,0.37,0.05,-0.3,0.46,0.3,-0.71,-0.58,-0.28
7991,20170227,-0.3992,2.13,1.29,0.71,0.47,0.41,0.51,0.19,0.31
7991,20170228,0.8016,-1.53,-1.78,-1.62,-0.75,-0.6,-0.75,0.05,-0.2
7991,20170301,-1.5905,1.68,1.48,1.46,1.33,1.36,2.16,1.29,0.38
7991,20170302,0.404,-0.82,-0.94,-0.98,-0.64,-0.8,-1.55,-1.07,0.1
7991,20170303,0,-0.23,-0.38,-0.17,0.12,0.05,0.22,0.62,-0.21
7991,20170306,0.4024,-0.76,-0.97,-0.85,-0.62,-0.4,-0.58,0.08,0.02
7991,20170307,0.4008,-0.66,-0.48,-0.42,-0.46,-0.54,-0.77,0.14,-0.29
7991,20170308,-0.1996,0.34,-0.16,-0.72,0.21,-0.48,-0.97,-0.71,-0.98
7991,20170309,0.2,-0.01,-0.22,-0.42,-0.07,-0.15,-0.02,-0.13,-0.41
7991,20170310,-0.3992,0.47,0.43,-0.2,0.56,0.46,0.19,-0.2,0.02
7991,20170313,-0.2004,0.38,0.64,0.85,0.15,0.22,0.08,0.54,0.14
7991,20170314,0.4016,-1.09,-0.81,-0.59,-0.45,-0.45,-0.67,-0.13,-0.42
7991,20170315,-0.8,1.41,1.11,0.89,1.08,1.21,1.25,-0.07,0.99
7991,20170316,-0.2016,0.49,0.36,0.77,-0.16,-0.08,0.02,-0.16,0.18
7991,20170317,0,0.27,0.62,0.49,0.13,0.07,-0.32,0.1,-0.04
7991,20170320,0.202,-0.12,-0.82,-0.49,-0.27,-0.59,-0.53,0.04,-0.28
7991,20170321,1.6129,-2.99,-2.43,-2.28,-1.7,-1.57,-2.44,-1.71,-0.76
7991,20170322,0,-0.26,-0.57,-0.75,0.3,0.15,-0.22,0.25,-0.16
7991,20170323,0,0.42,0.98,0.81,0.02,0.01,0.21,0.13,0.21
7991,20170324,-0.1984,0.17,0.36,0.02,0.13,-0.06,0.03,0.09,-0.11
7991,20170327,0,1.22,0.66,0.41,0.08,-0.04,-0.26,-0.34,-0.29
7991,20170328,-0.7952,0.15,0.57,0.96,0.58,0.93,1.34,0.38,0.95
7991,20170329,-0.4008,0.88,0.7,0.93,0.37,0.25,0.51,-0.48,0.28
7991,20170330,-0.4024,0.23,0.79,0.67,0.04,0.39,0.99,0.72,0.96
7991,20170331,0,0.21,0.42,0.44,-0.01,-0.02,-0.04,-0.03,-0.14
7991,20170403,0.6061,-1.34,-1.55,-1.12,-0.57,-0.55,-0.76,0.04,-0.12
7991,20170404,0,-0.68,-0.57,-0.28,-0.35,0.05,0.28,0.39,-0.12
7991,20170405,0.6024,-1.44,-1.16,-0.88,-0.43,-0.56,-0.99,-0.46,-0.43
7991,20170406,-0.5988,0.84,1,1.02,0.59,0.63,0.83,0.03,0.32
7991,20170407,0,0.18,0.1,-0.2,-0.03,-0.09,-0.32,-0.03,-0.03
7991,20170410,0,0.2,0.16,0.14,0.21,0.25,0.35,-0.91,-0.18
7991,20170411,0,0.03,0.57,0.67,0.17,0.14,0.06,0.17,0.16
7991,20170412,0.8032,-0.66,-1.03,-1.06,-0.6,-0.78,-1.26,-0.61,0.24
7991,20170413,0.5976,-0.31,-1.01,-0.97,-0.53,-0.97,-1.39,-0.28,-0.15
7991,20170417,-0.7921,1.27,0.93,0.61,0.88,1,1.05,0.52,0.38
7991,20170418,0,-0.51,-0.39,-0.18,-0.08,-0.17,-0.55,-0.03,-0.25
7991,20170419,0,0.5,0.44,0.2,0.41,0.1,-0.29,0.18,0.1
7991,20170420,-1.1976,1.25,1.2,1.03,0.87,0.88,1.15,0.42,0.3
7991,20170421,0.202,-0.68,-0.17,-0.13,-0.26,-0.2,-0.44,0.18,0.01
7991,20170424,-1.4113,1.12,1.15,1.06,1.1,1.14,1.45,0.93,0.3
7991,20170425,-0.6135,1.23,0.9,0.76,0.61,0.56,0.75,0.13,0.21
7991,20170426,-0.2058,0.81,1.2,0.88,0.17,0.1,0,-0.28,-0.47
7991,20170427,0,-0.05,-0.19,-0.67,0.31,0.03,-0.6,0.21,-0.32
7991,20170428,0.4124,-0.6,-0.97,-0.77,-0.48,-0.75,-1.04,-0.1,0.2
7991,20170501,-0.2053,0.46,0.02,0.11,0.13,0.03,0.12,0.93,-0.45
7991,20170502,0,-0.75,-0.36,-0.5,0.29,0.06,-0.42,-0.62,-0.35
7991,20170503,0.2058,-0.91,-0.47,-0.44,-0.37,-0.2,-0.41,0.03,0.17
7991,20170504,-0.2053,-0.34,0.1,-0.61,0.28,-0.14,-0.7,-0.02,-0.64
7991,20170505,-0.6173,0.45,0.07,0.71,0.79,0.76,1.1,-0.31,0.86
7991,20170508,0,-0.4,-0.18,0.24,-0.36,-0.36,0.13,0.11,0.03
7991,20170509,0,0.7,-0.13,0.14,0.24,-0.32,-0.5,-0.03,-0.49
7991,20170510,0,0.64,0.2,0.43,0.36,0.47,0.63,0.06,0.43
7991,20170511,0.4141,-0.53,-0.5,-0.43,-0.39,-0.52,-0.62,0.07,0.02
7991,20170512,0.4124,-0.03,-0.73,-0.62,-0.28,-0.46,-0.62,0.31,-0.45
7991,20170515,-0.616,0.89,0.68,0.62,0.68,0.69,0.84,0.05,-0.03
7991,20170516,0.2066,-0.17,-0.32,-0.16,-0.08,-0.43,-0.07,0.84,-0.53
7991,20170517,2.0619,-2.86,-2.48,-2.41,-1.84,-1.82,-2.52,-1.54,1.15
7991,20170518,-0.404,0.62,0.26,0.05,0.32,0.09,0.27,0.64,-0.13
7991,20170519,-0.8114,0.55,0.66,0.63,0.74,0.84,1.32,-0.2,0.15
7991,20170522,-0.6135,0.53,0.61,0.36,0.76,0.48,0.36,0.35,-0.16
7991,20170523,0,-0.12,0.16,0.26,-0.17,0.17,0.39,0.49,0.08
7991,20170524,-0.2058,0.2,-0.02,-0.2,0.4,0.1,-0.05,0.12,-0.29
7991,20170525,-0.4124,-0.1,-0.05,-0.07,0.48,0.36,-0.5,0.58,-0.71
7991,20170526,-0.207,-0.32,0.05,0.25,-0.03,-0.01,-0.15,0.18,0.03
7991,20170530,0.4149,-0.94,-0.67,-0.68,-0.26,-0.31,-0.77,0.06,-0.4
7991,20170531,0,0.02,0.07,-0.24,0.21,-0.02,-0.31,-0.02,-0.1
7991,20170601,-1.0331,1.89,1.67,0.98,1.36,1.46,1.33,-0.49,0.65
7991,20170602,-0.4175,1.09,0.87,0.65,0.5,-0.02,-0.49,0.63,-0.55
7991,20170605,0.2096,-0.79,-0.81,-0.36,-0.37,-0.38,-0.3,0.05,0.03
7991,20170606,0.4184,-0.16,-0.25,-0.22,-0.51,-0.26,0.08,-0.02,0.03
7991,20170607,0,-0.23,0.09,-0.07,0.17,-0.05,-0.44,1.36,-0.38
7991,20170608,-0.4167,0.91,1.31,1.36,0.18,0.36,0.94,0.93,0.15
7991,20170609,-0.2092,-0.5,0.55,1.08,-0.41,0.68,1.57,-1.58,2.61
7991,20170612,0,-0.08,-0.33,-0.32,0.01,0.13,0.28,-1.16,0.59
7991,20170613,-0.6289,0.56,0.51,0.61,0.7,0.6,0.88,0.52,0.45
7991,20170614,0.4219,-0.16,-0.56,-0.78,-0.06,-0.32,-1.04,-0.21,-0.6
7991,20170615,0.2101,-0.46,-0.52,-0.38,-0.34,-0.43,-0.53,0.29,-0.54
7991,20170616,0.2096,-0.24,-0.33,-0.5,-0.19,0.09,0.13,0.12,0.13
7991,20170619,-0.6276,1.71,0.78,0.44,1.04,0.47,0.49,0.76,0.26
7991,20170620,0.6316,-0.51,-0.85,-0.78,-0.93,-0.93,-1.18,0.16,-0.17
7991,20170621,0.4184,1.05,-0.34,-0.77,0.17,-0.55,-1.17,0.59,-0.67
7991,20170622,0,1.15,0.74,0.42,0.24,0.04,0.03,-0.58,-0.33
7991,20170623,-0.2083,1.08,1.03,0.63,0.47,0.35,0.61,-0.09,0.27
7991,20170626,-0.2088,0.19,0.58,0.59,0.12,0.38,0.62,-0.61,0.36
7991,20170627,0.6276,-1.28,-0.58,-0.25,-1.07,-0.57,-0.24,-0.31,0.34
7991,20170628,-1.0395,1.57,1.34,1.2,1.08,0.88,1.35,0.93,0.02
7991,20170629,0.8403,-0.57,-0.31,0.15,-1.07,-0.5,0.2,-0.5,-0.4
7991,20170630,-0.2083,-0.24,-0.17,0.03,0.32,0.32,-0.02,-0.32,0.32
7991,20170703,-0.4175,0.75,0.87,0.73,0.02,0.49,1.08,-0.64,-0.58
7991,20170705,0.4193,-0.32,-0.81,-0.44,0.1,-0.11,-0.42,1.43,0.05
7991,20170706,1.0438,-1.16,-1.12,-0.95,-1.14,-1.05,-1,0.76,0.3
7991,20170707,-0.6198,0.96,0.96,0.59,0.99,0.76,0.73,0.87,0.16
7991,20170710,0,-0.51,-0.65,-0.35,-0.06,-0.21,-0.03,0.36,0.56
7991,20170711,0,0.33,-0.01,-0.28,0.2,0.1,-0.04,0,0.16
7991,20170712,-0.6237,1,0.85,0.56,0.83,0.79,0.37,0.29,-0.19
7991,20170713,-0.4184,-0.03,0.03,0.45,0,0.29,0.45,-0.42,0.24
7991,20170714,-0.4202,0.37,0.15,0.19,0.46,0.44,0.06,-0.14,0.1
7991,20170717,-0.211,-0.12,0.38,0.26,-0.06,0.13,0.19,-0.17,0.21
7991,20170718,0.2114,-0.52,-0.34,-0.47,0.03,-0.27,-0.3,0.46,-0.22
7991,20170719,-0.8439,0.67,0.73,0.69,0.81,0.82,0.84,-0.37,-0.13
7991,20170720,0.2128,0.05,0.17,0.1,-0.02,-0.07,-0.08,-0.08,-0.09
7991,20170721,0,-0.54,-0.38,-0.39,-0.07,-0.09,-0.09,0.31,0.24
7991,20170724,0.4246,0.03,-0.22,-0.15,0.19,-0.06,0.1,0.97,-0.33
7991,20170725,-0.6342,0.06,0.57,0.6,0.36,0.71,1.07,-0.67,-0.05
7991,20170726,0,0.02,-0.16,-0.16,-0.2,-0.41,-0.91,-0.19,0.3
7991,20170727,0,-1.23,-0.77,-0.61,-0.45,-0.47,0.21,-1.04,0.43
7991,20170728,0.4255,-0.08,-0.32,-0.15,-0.18,-0.29,-0.06,0.17,-0.04
7991,20170731,0,-0.52,-0.36,-0.25,-0.35,-0.1,0.32,-0.04,0.2
7991,20170801,-0.2119,-0.53,0.09,-0.04,0.12,0.1,0.34,0.66,-0.07
7991,20170802,0.2123,-1.44,-1.19,-0.85,-0.55,-0.35,-0.18,0.65,0.19
7991,20170803,0.2119,-0.57,-0.54,-0.46,-0.15,-0.27,-0.38,0.31,-0.16
7991,20170804,-0.6342,0.63,0.45,0.7,0.22,0.21,0.63,0.07,0.19
7991,20170807,-0.4255,-0.01,-0.06,-0.3,0.29,0.16,-0.12,0.47,-0.29
7991,20170808,0.2137,-0.4,-0.68,-0.24,-0.47,-0.26,0.04,0.61,-0.04
7991,20170809,0.4264,-1.16,-1.21,-1.06,-0.16,-0.45,-0.82,-0.24,-0.2
7991,20170810,2.1231,-2.37,-1.61,-1.47,-1.78,-1.66,-1.7,-0.49,-0.03
7991,20170811,-0.2079,0.53,-0.04,-0.31,0.55,0.13,-0.31,0.03,0.24
7991,20170814,-1.4583,1.56,1.6,1.55,1.09,0.99,1.16,1.13,-0.03
7991,20170815,0.4228,-1.05,-1.16,-1.02,-0.31,-0.36,-0.27,0.6,-0.23
7991,20170816,-0.2105,0.16,0.03,-0.21,0.42,0.25,-0.06,-0.05,0.11
7991,20170817,1.6878,-1.26,-1.48,-1.17,-1.57,-1.72,-1.96,-0.55,-0.18
7991,20170818,0.2075,0.27,0.03,0.19,-0.18,-0.06,-0.05,0.19,0.17
7991,20170821,-0.207,-0.39,-0.36,-0.39,0.04,0,-0.17,0.08,-0.32
7991,20170822,-1.0373,1.06,0.85,0.51,1.17,1.09,0.98,0.54,0.22
7991,20170823,0.4193,0,-0.05,0.14,-0.45,-0.18,0.06,-0.24,0.01
7991,20170824,0.2088,0.88,0.57,0.61,-0.02,-0.1,0.16,0.01,0.05
7991,20170825,-0.4167,0.05,0.92,0.75,0.08,0.4,0.46,-0.44,0.18
7991,20170828,0,0.58,0.09,0.1,0.15,0.13,-0.4,0.39,-0.19
7991,20170829,0,0.54,0.4,0.4,0.09,0.02,-0.3,0.23,-0.19
7991,20170830,-0.6276,0.65,0.54,0.22,0.82,0.56,0.45,0.56,-0.03
7991,20170831,-0.4211,0.95,0.64,0.28,1,0.7,0.49,-0.01,-0.07
7991,20170901,-0.4228,0.68,0.85,1.11,0.42,0.45,0.52,-0.38,0.38
7991,20170905,0.6369,-0.27,-0.81,-0.73,-0.6,-0.91,-1.75,-0.71,-0.34
7991,20170906,-0.4219,0.31,0.37,0.37,0.08,0.34,0.11,-0.79,0.16
7991,20170907,0.2119,0.02,0.1,-0.07,0.07,-0.26,-1.14,0.03,-1.48
7991,20170908,0.2114,-0.22,0.19,-0.03,-0.05,0.12,0.56,0.45,0.42
7991,20170911,-1.0549,0.87,1.14,1,0.94,1.14,1.6,0.28,0.46
7991,20170912,-0.6397,0.61,0.73,0.89,0.36,0.64,1.09,-0.54,0.83
7991,20170913,-0.2146,0.41,0.75,0.72,-0.13,0.03,0.13,-0.53,0.19
7991,20170914,0,-0.17,0.08,-0.07,-0.18,-0.1,-0.33,0.04,-0.14
7991,20170915,-0.2151,0.07,0.86,0.52,0.28,0.25,0.39,-0.12,0.47
7991,20170918,-0.2155,0.83,0.8,0.55,0.38,0.38,0.48,0.5,-0.19
7991,20170919,0.216,-0.16,-0.08,0.21,-0.15,-0.04,0.25,0.81,-0.04
7991,20170920,0,0.36,0.46,0.45,0.25,0.44,0.49,-0.3,-0.21
7991,20170921,0.2155,-0.14,0.16,0.09,-0.38,-0.18,-0.04,0.1,-0.16
7991,20170922,0,0.75,0.72,0.73,0.34,0.29,0.3,-0.4,-0.33
7991,20170925,-0.2151,0.12,0.05,0.02,-0.38,0.18,0.29,-1.42,-0.39
7991,20170926,-0.431,0.36,0.75,0.6,0.01,0.12,0.28,-0.03,0.07
7991,20170927,-0.6494,2.05,1.73,1.63,0.8,0.73,0.97,0.83,-0.21
7991,20170928,0,0.51,0.39,0.22,-0.02,0.26,0.14,0.52,-0.05
7991,20170929,-0.4357,0.34,0.21,0.1,0.39,0.23,0.16,0.38,0.19
7991,20171002,-0.6565,1.54,1.5,1.13,0.59,0.67,0.75,0,0.12
7991,20171003,0,0.12,0,0.67,0.25,0.25,0.14,0.03,0.21
7991,20171004,-0.2203,0.14,0.02,-0.03,0.27,-0.02,-0.19,0.19,0.63
7991,20171005,-0.4415,0.38,0.6,0.51,0.3,0.3,0.44,-0.03,0.1
7991,20171006,0.4435,0.09,0.1,0.1,0.05,-0.23,-0.25,0.65,0.04
7991,20171009,0.2208,-0.6,-0.5,-0.31,-0.34,-0.42,-0.33,0.59,-0.15
7991,20171010,-0.2203,0.13,0.38,0.56,0.06,0.26,0.4,0.01,-0.15
7991,20171011,0,0.09,0.14,0.13,0.06,-0.01,-0.05,0.38,-0.06
7991,20171012,0,-0.42,-0.42,-0.61,0.14,-0.07,-0.27,0.67,-0.22
7991,20171013,-0.2208,-0.61,-0.34,0.01,0.17,-0.11,-0.18,-0.06,-0.06
7991,20171016,0,-0.54,-0.21,-0.12,0.05,0.05,0.3,0.31,-0.15
7991,20171017,0,-0.47,-0.5,-0.13,-0.02,-0.12,-0.37,-0.21,0.59
7991,20171018,-0.2212,0.25,0.42,0.13,0.19,0.23,0.3,0.29,-0.45
7991,20171019,0,-0.44,-0.19,-0.32,0.05,0.18,0.35,-0.23,0.18
7991,20171020,-0.4435,0.58,0.51,0.28,0.68,0.84,0.67,0.16,-0.23
7991,20171023,0.4454,-0.95,-0.75,-0.64,-0.4,-0.51,-0.61,0.39,-0.26
7991,20171024,0,-0.15,0.19,0.05,0.09,0.3,0.44,0.69,-0.47
7991,20171025,0.6652,-0.87,-0.46,-0.2,-0.75,-0.55,-0.73,-0.1,-0.31
7991,20171026,-0.4405,-0.05,-0.02,-0.05,0.49,0.4,0.54,0.32,-0.71
7991,20171027,-0.6637,0.83,0.57,0.22,0.39,0.35,0.43,1.02,-0.44
7991,20171030,0.6682,-0.97,-1.16,-1.18,-0.62,-0.66,-0.44,-0.17,-0.06
7991,20171031,-0.4425,0.82,0.82,0.65,0.58,0.27,0.35,0.42,0.07
7991,20171101,0,-0.77,-0.88,-0.58,-0.22,-0.06,-0.2,-0.55,-0.01
7991,20171102,0.4444,-0.07,0.37,0.46,-0.14,0.22,0.03,0.85,-0.6
7991,20171103,-0.2212,0.32,-0.2,-0.21,0.64,0.24,-0.24,0.53,-0.37
7991,20171106,0,0.06,0.13,0.31,0.17,0.17,0.51,-0.53,-0.22
7991,20171107,0.6652,-1.94,-1.64,-0.85,-0.39,-0.37,-1.07,-0.27,0.06
7991,20171108,-0.2203,0.28,-0.16,-0.2,0.39,0.05,-0.31,0,-0.21
7991,20171109,0,0.13,0.18,0.26,-0.53,-0.42,-0.29,-0.88,0.12
7991,20171110,-0.2208,0.28,0.28,0.3,0.17,0.03,-0.07,-0.06,-0.02
7991,20171113,0,-0.44,-0.2,-0.18,0.14,0.11,0.35,0.84,-0.09
7991,20171114,0,-0.73,-0.48,-0.29,-0.12,-0.21,-0.07,0.92,-0.38
7991,20171115,0.4425,0.24,-0.5,-0.04,-0.65,-0.48,-0.12,-0.1,0.69
7991,20171116,-1.3216,1.84,1.79,2.23,1.3,1.13,0.46,0.23,0.09
7991,20171117,-0.2232,0.6,0.62,0.95,0.39,0.09,0.55,-1.28,0.22
7991,20171120,-0.4474,0.69,0.85,0.7,0.34,0.31,0.34,0.52,-0.29
7991,20171121,-0.4494,0.69,0.78,0.46,0.75,0.53,0.33,0.92,-0.18
7991,20171122,0,0.01,0.29,0.29,-0.04,0,-0.14,-0.94,0.17
7991,20171124,0,0.58,0.34,0.62,0.2,0.1,-0.08,0.53,-0.5
7991,20171127,-0.2257,-0.66,-0.22,-0.24,-0.26,-0.11,-0.07,0.19,0.28
7991,20171128,-1.1312,1.03,1.21,0.94,1.09,1.19,1.87,-0.45,0.79
7991,20171129,-0.4577,-0.17,0.57,0.23,-0.02,0.64,1.3,-2.29,0.59
7991,20171130,-0.4598,0.89,-0.05,-0.18,0.93,0.66,0.21,0.47,0.33
7991,20171201,0.2309,-0.49,-0.45,-0.03,-0.44,-0.24,0.21,-0.51,0.15
7991,20171204,-0.4608,-0.91,-0.18,-0.15,-0.28,0.08,0.63,-1.91,-1.03
7991,20171205,0.463,-0.45,-0.74,-0.58,-0.52,-0.8,-1.11,0.93,0.72
7991,20171206,0.2304,-0.74,-1.14,-0.76,-0.19,-0.26,-0.54,0.87,0.36
7991,20171207,-0.4598,0.82,0.59,0.5,0.95,0.65,0.59,0.68,0.36
7991,20171208,-0.4619,0.44,-0.15,0.27,0.47,0.48,0.5,-0.49,0.17
7991,20171211,-0.464,-0.09,-0.2,0.11,0.03,0.02,0.1,-0.31,0.82
7991,20171212,-0.2331,-0.16,-0.22,-0.06,-0.28,-0.28,0.07,-0.57,-0.56
7991,20171213,-0.2336,0.91,0.54,0.47,0.29,0.06,-0.58,0.59,0.39
7991,20171214,0.4684,-0.76,-0.83,-0.64,-0.63,-0.78,-0.92,0.49,0.41
7991,20171215,-0.9324,1.27,1.46,0.9,1.11,0.95,1.03,0.27,0.13
7991,20171218,-0.7059,1.17,1.22,1.13,0.71,0.94,1,-0.16,-0.42
7991,20171219,0.237,-0.64,-0.53,-0.38,-0.07,-0.27,-0.45,-0.07,-0.09
7991,20171220,0.2364,0.47,0.63,0.54,0.11,0.27,0.19,-0.31,-0.13
7991,20171221,-0.4717,1,0.62,0.71,0.03,0.22,0.84,-0.78,-0.57
7991,20171222,0.237,-0.46,-0.2,-0.27,-0.05,0.1,-0.01,0.11,-0.03
7991,20171226,-0.2364,0.29,0.17,0.24,0.01,0.02,-0.06,-0.42,-0.49
7991,20171227,0.237,0.4,0.07,0.07,0.15,-0.04,-0.1,0.59,0.29
7991,20171228,0,0.49,0.35,0.26,0.22,0.25,0.5,-0.09,0.07
7991,20171229,0.7092,-0.98,-0.74,-0.43,-0.61,-0.5,-0.64,-0.21,-0.07
7991,20180102,-1.1737,1.68,1.16,1.1,0.92,1,0.59,-0.69,-0.21
7991,20180103,-0.7126,0.62,0.38,0.62,0.78,0.42,0.28,0.18,0.13
7991,20180104,-0.2392,0.55,0.5,1.3,0.41,0.24,0.61,-0.3,0.34
7991,20180105,-0.7194,0.3,0.44,0.45,0.66,0.49,0.29,0.62,-0.08
7991,20180108,-0.2415,-0.22,-0.21,-0.03,0.37,0.41,0.15,0.14,-0.05
7991,20180109,0,-0.51,-0.23,-0.22,0.16,-0.11,0.28,0.48,0.08
7991,20180110,0.2421,-0.05,0.23,0.55,-0.35,-0.16,0.06,-0.24,-0.16
7991,20180111,-0.9662,1.65,1.82,1.69,0.96,1.26,1.41,-0.31,-0.74
7991,20180112,-0.4878,0.2,0.22,0.37,0.54,0.5,0.53,0.03,-0.38
7991,20180116,0.4902,-1.59,-1.11,-1.09,-0.82,-0.82,-0.9,-0.19,0.86
7991,20180117,-0.7317,0.45,0.58,0.38,0.76,0.93,0.7,1.03,0
7991,20180118,0.2457,-0.51,-0.57,-0.47,-0.11,-0.32,-0.52,0.43,0.02
7991,20180119,-0.4902,1.16,1.24,1.04,0.92,0.72,0.77,0.57,0.02
7991,20180122,-0.7389,0.65,0.35,0.21,0.51,0.57,0.51,-0.37,-0.47
7991,20180123,-0.2481,0.34,0.26,0.29,0.43,0.16,0.21,0.01,-0.22
7991,20180124,0.4975,-0.33,-0.68,-0.59,-0.18,-0.24,0.04,-0.19,-0.03
7991,20180125,0,0.29,0.33,-0.09,0.16,-0.03,-0.25,0.6,-0.2
7991,20180126,-0.7426,0.46,0.3,0.28,0.94,0.85,0.62,0.6,-0.32
7991,20180129,0.7481,-0.95,-0.62,-0.72,-0.57,-0.68,-0.96,-0.1,-0.63
7991,20180130,1.2376,-1.04,-1.06,-0.98,-1.05,-1.05,-0.91,0.34,0.76
7991,20180131,-0.2445,-0.98,-0.72,-0.66,-0.3,-0.15,-0.17,0.33,-0.02
7991,20180201,0.2451,-0.24,0.19,0.09,-0.03,0.04,0.44,-0.22,-0.14
7991,20180202,2.445,-2.4,-2.04,-1.82,-2.02,-1.99,-1.96,0.16,-0.39
7991,20180205,6.6826,-2.89,-3.4,-2.83,-3.56,-3.61,-3.78,-0.17,0.52
7991,20180206,-2.6846,1.06,0.77,0.69,1.39,1.11,0.9,0.76,0.94
7991,20180207,0.6897,0.28,0.26,0.53,-0.34,-0.21,-0.04,0.18,-0.87
7991,20180208,4.3379,-3.03,-2.44,-1.84,-3.55,-3.01,-3.42,-1.13,0.59
7991,20180209,-1.0941,0.45,0.49,0.3,1.09,0.99,1.03,0.63,0.05
7991,20180212,-1.9912,1.14,0.68,0.78,1.33,1.2,1.19,0.53,0.48
7991,20180213,-0.2257,0.94,0.36,0.22,0.36,0.17,0.16,0.66,-0.88
7991,20180214,-2.0362,1.31,1.58,1.32,1.88,1.75,2.02,0.16,0.17
7991,20180215,-1.1547,0.82,0.91,0.51,1.31,0.93,0.58,0.36,-0.41
7991,20180216,-0.4673,0.12,0.19,0.3,-0.15,0.14,0.35,-0.16,0
7991,20180220,1.1737,-0.91,-0.94,-0.88,-0.48,-0.64,-0.67,0.35,-0.06
7991,20180221,0,0.22,0.43,0.46,-0.42,-0.37,-0.2,0.78,-0.42
7991,20180222,0,-0.18,-0.45,-0.14,-0.12,-0.28,-0.47,0.15,0.88
