fund number,Beta1,Beta2,Beta3,Beta4,Beta5,Beta6,Beta7,Beta8
5270.0,0.12662,0.02831,0.20411,0.16397,0.20495,0.08854,0.09398,0.08954
5277.0,0.11049,0.10342,0.09,0.14652,0.16724,0.16061,0.11732,0.10441
5286.0,0.11784,0.09756,0.08793,0.14445,0.15853,0.16902,0.12062,0.10405
5307.0,0.09869,0.12126,0.09988,0.18645,0.13475,0.14708,0.10375,0.10812
5361.0,0.08209,0.13405,0.09617,0.21106,0.12355,0.15026,0.10295,0.09987
5427.0,0.10921,0.12228,0.11499,0.14866,0.14996,0.13094,0.11108,0.11289
5428.0,0.10912,0.12282,0.11583,0.14827,0.14662,0.13384,0.11014,0.11335
5429.0,0.10958,0.12131,0.11539,0.15146,0.14342,0.13448,0.11132,0.11304
5449.0,0.09595,0.10143,0.11863,0.17771,0.17816,0.11893,0.10066,0.10852
5450.0,0.09589,0.10151,0.11904,0.17807,0.17715,0.11951,0.10067,0.10816
5451.0,0.1531,0.115,0.16132,0.08152,0.15923,0.11404,0.09695,0.11884
5455.0,0.15204,0.11585,0.16496,0.0805,0.15818,0.11212,0.09698,0.11938
5617.0,0.0938,0.1432,0.09105,0.17574,0.12164,0.16525,0.10672,0.1026
5655.0,0.10946,0.10847,0.11109,0.19997,0.13029,0.12899,0.10631,0.10542
5657.0,0.09803,0.10546,0.11701,0.1255,0.21505,0.13626,0.09462,0.10808
5702.0,0.07649,0.16979,0.0891,0.18549,0.10334,0.16679,0.11452,0.09447
5726.0,0.07636,0.16912,0.0902,0.18412,0.10456,0.16676,0.11436,0.09452
5736.0,0.0767,0.16854,0.08991,0.18484,0.10441,0.16641,0.11462,0.09458
5737.0,0.07627,0.16981,0.08808,0.1889,0.10156,0.16669,0.11411,0.09458
5791.0,0.0917,0.14066,0.09753,0.1668,0.15838,0.12996,0.11702,0.09795
5801.0,0.08784,0.12411,0.09138,0.14117,0.17358,0.1647,0.12174,0.09547
5802.0,0.08921,0.11936,0.09079,0.14163,0.17633,0.16534,0.12163,0.09572
5806.0,0.09446,0.12316,0.10009,0.19313,0.13635,0.14661,0.09695,0.10925
5820.0,0.08947,0.1097,0.09596,0.27028,0.10861,0.1169,0.11128,0.09781
5821.0,0.08916,0.10768,0.09647,0.27361,0.10868,0.11547,0.11167,0.09727
5843.0,0.08327,0.11488,0.08916,0.30219,0.09262,0.11943,0.10468,0.09376
5844.0,0.08334,0.11469,0.08957,0.30076,0.09276,0.1196,0.10498,0.09431
5994.0,0.08847,0.03314,0.06487,0.57355,0.01098,0.0898,0.09052,0.04867
6030.0,0.07731,0.38417,0.06991,0.08619,0.11047,0.09692,0.08944,0.08559
6032.0,0.08554,0.14671,0.10856,0.15621,0.1474,0.13968,0.11478,0.10112
6037.0,0.09299,0.12811,0.09582,0.19699,0.13186,0.13479,0.10889,0.11055
6039.0,0.09701,0.10727,0.09443,0.18718,0.1563,0.13776,0.11971,0.10034
6045.0,0.09141,0.12834,0.10192,0.20259,0.11572,0.15543,0.10069,0.1039
6076.0,0.0884,0.11428,0.0953,0.11493,0.2273,0.1467,0.10585,0.10724
6077.0,0.08696,0.11364,0.09888,0.11795,0.22214,0.14597,0.10696,0.1075
6078.0,0.08873,0.11634,0.09605,0.11492,0.21905,0.14989,0.1066,0.10842
6079.0,0.08804,0.11481,0.09569,0.11513,0.22436,0.14745,0.10644,0.10809
6080.0,0.08775,0.11705,0.09566,0.11417,0.22522,0.14601,0.10653,0.10761
6103.0,0.08942,0.11556,0.10109,0.16904,0.16594,0.14622,0.10473,0.10801
6112.0,0.08847,0.11759,0.10084,0.16602,0.17151,0.1426,0.10479,0.10819
6113.0,0.08943,0.11598,0.10064,0.16771,0.1683,0.14494,0.10468,0.10832
6114.0,0.08864,0.1168,0.10115,0.16931,0.16657,0.14413,0.1048,0.1086
6115.0,0.08962,0.11433,0.10163,0.16858,0.16825,0.14474,0.10496,0.1079
6259.0,0.11197,0.09898,0.11737,0.15186,0.16155,0.12348,0.12893,0.10585
6260.0,0.11145,0.0985,0.11747,0.15335,0.16006,0.12427,0.12914,0.10576
6380.0,0.09283,0.11149,0.10467,0.15568,0.17647,0.14456,0.1132,0.1011
6381.0,0.09279,0.11092,0.10529,0.15546,0.17763,0.14382,0.11295,0.10114
6382.0,0.09303,0.11115,0.10456,0.15553,0.17769,0.14405,0.11292,0.10107
6383.0,0.0927,0.11158,0.10475,0.15599,0.17671,0.1441,0.1131,0.10107
6384.0,0.09258,0.11186,0.1045,0.15533,0.17759,0.14399,0.11304,0.10109
6444.0,0.10258,0.11168,0.10381,0.16513,0.17436,0.12871,0.10559,0.10813
6445.0,0.10149,0.1129,0.10362,0.16624,0.17352,0.12827,0.10582,0.10816
6446.0,0.10248,0.11198,0.1032,0.16627,0.17373,0.12889,0.10583,0.10761
6447.0,0.10185,0.1131,0.10302,0.1621,0.17805,0.12888,0.10583,0.10719
6448.0,0.1035,0.1092,0.10491,0.16447,0.17658,0.12777,0.10582,0.10777
6586.0,0.10758,0.13193,0.11391,0.15262,0.14641,0.13153,0.11877,0.09726
6587.0,0.10792,0.13246,0.11295,0.15321,0.14538,0.13196,0.11876,0.09735
6588.0,0.1079,0.13274,0.11294,0.15248,0.14616,0.13171,0.11877,0.0973
6589.0,0.10785,0.13186,0.11291,0.15248,0.1472,0.13163,0.11887,0.0972
6590.0,0.10748,0.13182,0.11343,0.15303,0.14622,0.13204,0.1188,0.09719
6600.0,0.11024,0.10017,0.11637,0.15231,0.16135,0.12386,0.12968,0.10602
6601.0,0.11107,0.0977,0.11761,0.15352,0.16081,0.12435,0.12918,0.10575
6711.0,0.14287,0.09836,0.08581,0.23548,0.09526,0.11679,0.12962,0.09582
6741.0,0.0982,0.11249,0.10043,0.21796,0.11367,0.13985,0.11389,0.1035
6745.0,0.08147,0.13568,0.09525,0.2213,0.11131,0.14874,0.10555,0.10071
6790.0,0.10127,0.09373,0.09978,0.15662,0.19033,0.11416,0.14163,0.10248
6791.0,0.10182,0.09298,0.10032,0.15667,0.19051,0.11375,0.14139,0.10256
6795.0,0.10246,0.08888,0.10433,0.15636,0.18708,0.1149,0.14392,0.10207
6853.0,0.09932,0.1157,0.10226,0.18797,0.15124,0.12238,0.11323,0.1079
6896.0,0.08217,0.14995,0.08831,0.14362,0.15077,0.17461,0.11317,0.09742
6898.0,0.08158,0.1488,0.08887,0.14525,0.14923,0.17526,0.11334,0.09766
6927.0,0.10982,0.10515,0.1191,0.17918,0.11402,0.13555,0.13397,0.10322
6960.0,0.11024,0.10509,0.11897,0.17857,0.11425,0.13547,0.13405,0.10336
6966.0,0.11015,0.10538,0.11856,0.17911,0.11369,0.13579,0.13403,0.10329
7082.0,0.11043,0.13705,0.1094,0.14896,0.16148,0.10932,0.11753,0.10583
7103.0,0.08884,0.15249,0.07253,0.19539,0.09653,0.16454,0.13066,0.09902
7104.0,0.0887,0.1546,0.07149,0.19565,0.09389,0.1659,0.13077,0.099
7148.0,0.09643,0.11928,0.09779,0.18345,0.1319,0.15891,0.10494,0.10731
7157.0,0.09458,0.11697,0.10212,0.18958,0.12248,0.16953,0.09713,0.1076
7234.0,0.09299,0.131,0.10216,0.21532,0.1152,0.13031,0.11202,0.101
7235.0,0.0941,0.12929,0.10231,0.21196,0.11827,0.13124,0.11101,0.10182
7314.0,0.08818,0.14488,0.10551,0.17615,0.11932,0.13127,0.1351,0.09959
7339.0,0.08984,0.12688,0.09947,0.1425,0.16368,0.15861,0.12001,0.09901
7340.0,0.09044,0.12515,0.09979,0.14416,0.16096,0.16002,0.12011,0.09939
7341.0,0.09024,0.1271,0.09903,0.14351,0.16117,0.15963,0.12008,0.09923
7374.0,0.10567,0.11245,0.10596,0.19439,0.09963,0.1828,0.09001,0.10909
7393.0,0.09054,0.11662,0.09923,0.12923,0.20266,0.1539,0.10188,0.10594
7394.0,0.08971,0.119,0.09821,0.12834,0.19867,0.15664,0.10243,0.107
7395.0,0.08889,0.11891,0.09859,0.12873,0.20206,0.15447,0.10216,0.10619
7396.0,0.08812,0.11732,0.10043,0.13012,0.20156,0.15379,0.10203,0.10663
7445.0,0.09034,0.11906,0.09817,0.12567,0.20415,0.15283,0.10252,0.10726
7446.0,0.09055,0.12014,0.09787,0.12636,0.20103,0.15483,0.10215,0.10707
7447.0,0.08877,0.11787,0.10009,0.13053,0.2021,0.15098,0.10259,0.10707
7490.0,0.08671,0.12912,0.09401,0.14052,0.17474,0.16217,0.11673,0.096
7491.0,0.08548,0.12701,0.0945,0.14142,0.18016,0.15884,0.11657,0.09602
7492.0,0.08535,0.1271,0.09516,0.14178,0.17965,0.15858,0.1163,0.09609
7493.0,0.08449,0.12783,0.09546,0.1414,0.1804,0.15833,0.11618,0.09591
7494.0,0.0959,0.10825,0.10341,0.23633,0.0974,0.13728,0.12452,0.09691
7495.0,0.09584,0.10853,0.10288,0.23757,0.09658,0.13718,0.12452,0.09691
7497.0,0.09633,0.10789,0.10363,0.2367,0.09655,0.13746,0.12456,0.09688
7498.0,0.09714,0.10725,0.10314,0.23628,0.09703,0.1379,0.12442,0.09683
7510.0,0.08202,0.12955,0.0922,0.19741,0.14376,0.13956,0.11639,0.09911
7511.0,0.0827,0.12962,0.09159,0.19751,0.14311,0.13986,0.11633,0.09927
7768.0,0.07886,0.13354,0.09179,0.18525,0.14868,0.1436,0.1207,0.09757
7773.0,0.09674,0.10021,0.10978,0.23515,0.08828,0.14395,0.13031,0.09557
7775.0,0.08373,0.13057,0.0944,0.13581,0.17959,0.16319,0.11912,0.09359
7856.0,0.09565,0.11034,0.09861,0.20103,0.13608,0.14032,0.11681,0.10115
7865.0,0.09504,0.1106,0.099,0.20239,0.1349,0.1404,0.11662,0.10104
7875.0,0.09588,0.11088,0.09884,0.20151,0.13542,0.13997,0.11651,0.10099
7884.0,0.09574,0.1109,0.09893,0.20033,0.13609,0.14036,0.11679,0.10086
