fund number,Beta1,Beta2,Beta3,Beta4,Beta5,Beta6,Beta7,Beta8
3461.0,0.11485,0.10599,0.10997,0.144,0.16492,0.12941,0.12652,0.10433
3476.0,0.09266,0.11548,0.10219,0.22363,0.11676,0.11898,0.12859,0.1017
3478.0,0.11226,0.1066,0.1115,0.14894,0.16961,0.12585,0.11953,0.10573
3479.0,0.10847,0.11214,0.11951,0.14557,0.14653,0.13643,0.12846,0.10288
3501.0,0.09407,0.12306,0.09316,0.22122,0.12002,0.11992,0.12495,0.1036
3528.0,0.09223,0.12509,0.09623,0.13451,0.18368,0.14662,0.12216,0.09948
3532.0,0.09382,0.09728,0.09574,0.2877,0.09083,0.11439,0.12742,0.09283
3542.0,0.08239,0.12801,0.08805,0.29242,0.09778,0.10969,0.10243,0.09923
3566.0,0.11673,0.09421,0.10975,0.17637,0.16344,0.11583,0.11705,0.10663
3573.0,0.07315,0.17846,0.07559,0.23563,0.07099,0.15391,0.11894,0.09334
3574.0,0.09317,0.12006,0.08386,0.21243,0.13014,0.13059,0.13053,0.09923
3584.0,0.09415,0.11144,0.09888,0.19024,0.14746,0.14135,0.10709,0.10938
3585.0,0.10214,0.11368,0.10411,0.18023,0.1523,0.13586,0.10113,0.11055
3586.0,0.09465,0.11223,0.10497,0.19718,0.13974,0.13858,0.10457,0.1081
3587.0,0.09736,0.11648,0.10075,0.18577,0.14914,0.13748,0.1016,0.11143
3594.0,0.09533,0.12195,0.10192,0.14712,0.17951,0.13902,0.11052,0.10463
3596.0,0.12317,0.15186,0.10733,0.09046,0.17824,0.11656,0.12701,0.10536
3606.0,0.10031,0.1191,0.09741,0.12504,0.15914,0.16938,0.13587,0.09375
3607.0,0.11041,0.10748,0.08633,0.25625,0.09948,0.1249,0.11739,0.09777
3608.0,0.1049,0.13263,0.07472,0.23231,0.08121,0.15029,0.1294,0.09453
3613.0,0.12699,0.08867,0.108,0.13043,0.18686,0.12809,0.12538,0.10558
3616.0,0.10713,0.15587,0.07356,0.2024,0.12592,0.13577,0.09944,0.09991
3617.0,0.09498,0.11355,0.10388,0.20209,0.14332,0.12021,0.12046,0.10151
3618.0,0.10037,0.16942,0.1441,0.11126,0.14475,0.10898,0.10836,0.11276
3619.0,0.11057,0.09851,0.105,0.18124,0.14398,0.13513,0.12705,0.09851
3620.0,0.11111,0.09389,0.10669,0.17603,0.16092,0.12561,0.12515,0.1006
3626.0,0.09017,0.103,0.09998,0.24743,0.10705,0.1151,0.13468,0.10259
3628.0,0.09922,0.13233,0.06932,0.10326,0.23924,0.14841,0.1176,0.09062
3639.0,0.11035,0.09058,0.12029,0.15053,0.16608,0.1319,0.13071,0.09957
3645.0,0.09228,0.10686,0.09649,0.22832,0.12228,0.10864,0.13812,0.10701
3647.0,0.10163,0.10384,0.09621,0.20194,0.14073,0.11498,0.13576,0.10491
3650.0,0.08698,0.13369,0.09278,0.12356,0.21386,0.13293,0.11922,0.09699
3651.0,0.09364,0.13009,0.08404,0.12125,0.21034,0.14176,0.11694,0.10193
