fund number,Beta1,Beta2,Beta3,Beta4,Beta5,Beta6,Beta7,Beta8
4353.0,0.12507,0.12422,0.125,0.1251,0.12622,0.12467,0.12464,0.12509
4354.0,0.12507,0.12422,0.125,0.1251,0.1262,0.12468,0.12464,0.12509
4355.0,0.12506,0.12424,0.12499,0.1251,0.1262,0.12468,0.12464,0.12509
4356.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
4365.0,0.12499,0.12353,0.12555,0.12614,0.12516,0.12484,0.12459,0.12519
4374.0,0.12497,0.12354,0.12555,0.12614,0.12518,0.12482,0.12459,0.1252
4384.0,0.125,0.12353,0.12553,0.12607,0.12524,0.12483,0.12461,0.12518
4394.0,0.12499,0.12353,0.12554,0.12617,0.12518,0.12481,0.1246,0.12519
4456.0,0.12472,0.12435,0.1254,0.12587,0.12546,0.12469,0.12463,0.12487
4461.0,0.12525,0.1238,0.12505,0.12587,0.1251,0.12506,0.12498,0.12489
4462.0,0.12526,0.1238,0.12505,0.12587,0.1251,0.12506,0.12498,0.12489
4488.0,0.12481,0.12467,0.12508,0.12468,0.12625,0.12491,0.12477,0.12483
4489.0,0.12481,0.12467,0.12509,0.12468,0.12627,0.12489,0.12476,0.12483
4490.0,0.12481,0.12468,0.12508,0.12467,0.12626,0.1249,0.12477,0.12483
4491.0,0.12482,0.12465,0.12508,0.12467,0.12629,0.12489,0.12477,0.12483
4492.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
4504.0,0.12501,0.12441,0.12489,0.12584,0.12542,0.12449,0.1253,0.12463
4512.0,0.12513,0.12405,0.12493,0.12585,0.12475,0.12522,0.12534,0.12474
4513.0,0.12512,0.12406,0.12492,0.12585,0.12475,0.12522,0.12534,0.12474
4514.0,0.12519,0.12393,0.12498,0.12583,0.12484,0.12516,0.12535,0.12471
4515.0,0.12519,0.12393,0.12498,0.12583,0.12486,0.12515,0.12535,0.12471
4516.0,0.12519,0.12393,0.12498,0.12583,0.12485,0.12516,0.12535,0.12471
4517.0,0.12494,0.12428,0.12503,0.12581,0.12505,0.12487,0.12526,0.12475
4518.0,0.12447,0.12502,0.12476,0.12627,0.12452,0.12482,0.12485,0.12529
4571.0,0.12496,0.12387,0.12523,0.12606,0.12487,0.12513,0.12467,0.12521
4572.0,0.12497,0.12385,0.12523,0.12605,0.12487,0.12513,0.12467,0.12522
4573.0,0.12498,0.12384,0.12523,0.12608,0.12483,0.12515,0.12467,0.12521
4574.0,0.12497,0.12387,0.12521,0.12608,0.12483,0.12515,0.12467,0.12521
4575.0,0.12498,0.12384,0.12523,0.12605,0.12487,0.12514,0.12467,0.12521
4576.0,0.12498,0.12383,0.12524,0.12609,0.12484,0.12515,0.12467,0.12521
4584.0,0.12522,0.12388,0.12498,0.12701,0.1238,0.12546,0.12492,0.12473
4585.0,0.1252,0.12392,0.12499,0.12699,0.12383,0.12544,0.12491,0.12473
4586.0,0.12524,0.12386,0.12498,0.127,0.12381,0.12545,0.12492,0.12473
4587.0,0.1252,0.12393,0.12497,0.12699,0.12381,0.12545,0.12492,0.12473
4588.0,0.1252,0.12391,0.12498,0.12702,0.12377,0.12547,0.12491,0.12474
4589.0,0.12523,0.12388,0.12497,0.127,0.12382,0.12544,0.12492,0.12473
4636.0,0.12545,0.12395,0.12477,0.12554,0.12532,0.12498,0.12516,0.12482
4637.0,0.12526,0.1236,0.12497,0.12534,0.12642,0.12459,0.12489,0.12494
4638.0,0.12526,0.1236,0.12497,0.1253,0.12644,0.12459,0.12489,0.12495
4639.0,0.12525,0.12362,0.12496,0.12532,0.12641,0.1246,0.12489,0.12494
4640.0,0.12527,0.12359,0.12495,0.12531,0.12644,0.12459,0.1249,0.12495
4641.0,0.12545,0.12396,0.12478,0.12554,0.12531,0.12498,0.12516,0.12482
4642.0,0.12509,0.12452,0.12456,0.12502,0.12559,0.12506,0.12491,0.12523
4643.0,0.12539,0.12393,0.12479,0.12563,0.12518,0.12505,0.12523,0.1248
4647.0,0.12539,0.12395,0.12478,0.12562,0.12519,0.12504,0.12523,0.1248
4695.0,0.12536,0.12396,0.12502,0.12612,0.12449,0.1252,0.12525,0.12459
4715.0,0.12509,0.12534,0.12427,0.12562,0.12477,0.12513,0.12534,0.12446
4717.0,0.12492,0.12498,0.12484,0.12543,0.1249,0.12521,0.12495,0.12478
4718.0,0.12492,0.12498,0.12484,0.12542,0.1249,0.12521,0.12495,0.12478
4719.0,0.12492,0.12497,0.12484,0.12542,0.1249,0.12521,0.12495,0.12478
4720.0,0.12492,0.12498,0.12483,0.12542,0.1249,0.12521,0.12495,0.12478
4721.0,0.12492,0.12498,0.12484,0.12542,0.1249,0.12521,0.12495,0.12478
4722.0,0.12492,0.12498,0.12484,0.12542,0.1249,0.12521,0.12495,0.12478
4723.0,0.12492,0.12498,0.12483,0.12542,0.1249,0.12521,0.12495,0.12478
4724.0,0.12492,0.12497,0.12484,0.12542,0.1249,0.12521,0.12495,0.12478
4725.0,0.12493,0.12498,0.12483,0.12542,0.1249,0.12521,0.12495,0.12478
4726.0,0.12492,0.12497,0.12484,0.12542,0.1249,0.12521,0.12495,0.12478
4727.0,0.12493,0.12497,0.12484,0.12542,0.12491,0.12521,0.12495,0.12478
4728.0,0.12492,0.12498,0.12483,0.12542,0.1249,0.12521,0.12495,0.12478
4729.0,0.12492,0.12498,0.12483,0.12542,0.1249,0.12521,0.12495,0.12478
4730.0,0.12492,0.12498,0.12483,0.12543,0.1249,0.12521,0.12495,0.12478
4752.0,0.12501,0.1238,0.1255,0.12619,0.12505,0.12483,0.12481,0.12481
4756.0,0.12502,0.12376,0.12552,0.12619,0.12503,0.12486,0.12482,0.12481
4808.0,0.12505,0.12368,0.12573,0.12556,0.12537,0.12491,0.12482,0.12488
4984.0,0.12496,0.12448,0.12499,0.12555,0.12521,0.12499,0.12497,0.12486
4992.0,0.12496,0.12448,0.125,0.12555,0.12521,0.12499,0.12497,0.12485
5000.0,0.12495,0.12421,0.12521,0.12539,0.12565,0.12499,0.12478,0.12482
5001.0,0.12496,0.12447,0.12499,0.12554,0.12521,0.12499,0.12497,0.12486
5030.0,0.12496,0.12451,0.12497,0.12587,0.12492,0.12493,0.12508,0.12477
5037.0,0.12501,0.12499,0.12501,0.12507,0.12506,0.12513,0.12477,0.12496
5038.0,0.12499,0.12499,0.12498,0.1251,0.12515,0.12522,0.12459,0.12497
5040.0,0.12496,0.12452,0.12497,0.12587,0.12492,0.12493,0.12508,0.12477
5046.0,0.12472,0.12525,0.12481,0.12548,0.12487,0.12495,0.12529,0.12461
5048.0,0.12487,0.12441,0.125,0.12562,0.12564,0.12475,0.12497,0.12475
5049.0,0.12457,0.12472,0.1252,0.12624,0.12478,0.12486,0.12467,0.12496
5051.0,0.1249,0.12478,0.12509,0.12521,0.12578,0.12446,0.12538,0.12439
5052.0,0.12487,0.12475,0.12499,0.12498,0.12568,0.12501,0.12479,0.12493
