fund number,Beta1,Beta2,Beta3,Beta4,Beta5,Beta6,Beta7,Beta8
5256.0,0.1249,0.12485,0.12475,0.12493,0.12542,0.12525,0.12507,0.12483
5257.0,0.1249,0.12484,0.12475,0.12493,0.1254,0.12526,0.12508,0.12483
5258.0,0.12492,0.12487,0.12472,0.12488,0.12542,0.12527,0.12508,0.12482
5259.0,0.12493,0.12487,0.12472,0.12487,0.12543,0.12527,0.12508,0.12482
5260.0,0.1249,0.12485,0.12475,0.12493,0.12542,0.12525,0.12508,0.12483
5261.0,0.12493,0.12487,0.12473,0.12488,0.12543,0.12527,0.12508,0.12482
5262.0,0.1249,0.12485,0.12475,0.12494,0.12541,0.12526,0.12508,0.12483
5263.0,0.1249,0.12485,0.12475,0.12493,0.12542,0.12525,0.12508,0.12483
5264.0,0.1249,0.12485,0.12475,0.12492,0.12541,0.12525,0.12508,0.12483
5265.0,0.1249,0.12484,0.12475,0.12493,0.12542,0.12525,0.12508,0.12483
5266.0,0.12491,0.12484,0.12475,0.12492,0.12541,0.12525,0.12508,0.12483
5267.0,0.12493,0.12488,0.12472,0.12487,0.12543,0.12527,0.12508,0.12482
5268.0,0.12454,0.12517,0.12469,0.12498,0.12585,0.12518,0.12487,0.12471
5270.0,0.12482,0.12529,0.12466,0.12452,0.1262,0.12508,0.12498,0.12446
5277.0,0.12473,0.12477,0.12501,0.12561,0.12519,0.12482,0.12497,0.12491
5286.0,0.12473,0.12475,0.12502,0.12562,0.12517,0.12482,0.12497,0.12491
5361.0,0.12469,0.12493,0.12469,0.12603,0.12429,0.12551,0.12496,0.1249
5449.0,0.12488,0.12479,0.12483,0.12518,0.12523,0.12528,0.12487,0.12493
5450.0,0.12487,0.12474,0.12486,0.12523,0.12524,0.12527,0.12486,0.12492
5451.0,0.12551,0.1251,0.1251,0.12423,0.12532,0.12535,0.12468,0.1247
5455.0,0.12546,0.12514,0.12512,0.12425,0.12533,0.12532,0.12468,0.1247
5617.0,0.12478,0.12491,0.12478,0.1251,0.12506,0.12549,0.12504,0.12484
5702.0,0.12447,0.12518,0.12476,0.12538,0.12491,0.12535,0.12498,0.12498
5726.0,0.12448,0.12519,0.12476,0.12537,0.12489,0.12536,0.12498,0.12498
5736.0,0.12447,0.12518,0.12476,0.12537,0.1249,0.12536,0.12499,0.12497
5737.0,0.12449,0.12517,0.12476,0.12536,0.12491,0.12536,0.12498,0.12498
5791.0,0.12475,0.12555,0.12464,0.12495,0.12528,0.12491,0.1251,0.12482
5801.0,0.1241,0.12526,0.12496,0.12565,0.12487,0.12515,0.12495,0.12506
5802.0,0.12408,0.12527,0.12495,0.12569,0.12483,0.12517,0.12494,0.12507
5820.0,0.12468,0.12486,0.12485,0.12609,0.12469,0.12495,0.12499,0.12488
5821.0,0.1247,0.12485,0.12486,0.12603,0.12477,0.12493,0.12499,0.12487
5843.0,0.12472,0.12505,0.12463,0.12593,0.12494,0.12489,0.12486,0.12498
5844.0,0.1247,0.12507,0.12463,0.12593,0.12494,0.12489,0.12486,0.12498
5994.0,0.1252,0.1242,0.12513,0.12798,0.12341,0.12464,0.12483,0.12461
6030.0,0.12436,0.12578,0.12466,0.12477,0.12529,0.12519,0.12494,0.12501
6032.0,0.12448,0.12515,0.12484,0.12565,0.12456,0.12537,0.12492,0.12503
6039.0,0.12484,0.12504,0.12467,0.12482,0.12552,0.12532,0.12503,0.12477
6259.0,0.12468,0.12516,0.12485,0.12531,0.12517,0.12494,0.12498,0.12492
6260.0,0.12468,0.12518,0.12484,0.1253,0.12517,0.12494,0.12497,0.12492
6380.0,0.1245,0.12538,0.12472,0.12511,0.12518,0.12514,0.12495,0.12501
6381.0,0.12449,0.12539,0.12473,0.1251,0.12518,0.12513,0.12495,0.12502
6382.0,0.1245,0.12539,0.12473,0.12511,0.12518,0.12514,0.12495,0.12501
6383.0,0.1245,0.12539,0.12473,0.12512,0.12517,0.12514,0.12495,0.12501
6384.0,0.1245,0.12538,0.12473,0.12511,0.12517,0.12514,0.12495,0.12501
6444.0,0.12408,0.12576,0.12474,0.12591,0.12451,0.12513,0.1249,0.12496
6445.0,0.12405,0.12582,0.12473,0.12594,0.12445,0.12515,0.1249,0.12498
6446.0,0.12407,0.12578,0.12473,0.12592,0.1245,0.12513,0.1249,0.12497
6447.0,0.12408,0.12576,0.12474,0.12592,0.12451,0.12513,0.12489,0.12498
6448.0,0.1241,0.12575,0.12473,0.12592,0.12452,0.12512,0.1249,0.12497
6586.0,0.12469,0.12486,0.12492,0.12552,0.12506,0.12505,0.12498,0.12493
6587.0,0.1247,0.12486,0.12491,0.12552,0.12505,0.12505,0.12498,0.12493
6588.0,0.12471,0.12486,0.1249,0.1255,0.12505,0.12506,0.12498,0.12493
6589.0,0.1247,0.12487,0.1249,0.12551,0.12505,0.12506,0.12498,0.12493
6590.0,0.1247,0.12486,0.12492,0.12551,0.12506,0.12505,0.12498,0.12493
6600.0,0.1247,0.12515,0.12484,0.12529,0.12517,0.12495,0.12498,0.12492
6601.0,0.1247,0.12515,0.12485,0.12528,0.12518,0.12494,0.12497,0.12492
6741.0,0.12457,0.12505,0.12484,0.12588,0.12483,0.12496,0.12494,0.12493
6745.0,0.12457,0.12528,0.12466,0.12536,0.1248,0.12542,0.12503,0.12488
6790.0,0.12454,0.12511,0.12492,0.12553,0.12542,0.12462,0.12497,0.12489
6791.0,0.12435,0.1253,0.12492,0.12532,0.12567,0.12457,0.12499,0.12487
6795.0,0.12454,0.12511,0.12492,0.12552,0.12543,0.12461,0.12497,0.12489
6896.0,0.12446,0.12549,0.12462,0.12513,0.12475,0.12556,0.12501,0.12498
6898.0,0.12444,0.12555,0.12461,0.12509,0.12475,0.12556,0.12501,0.12499
6927.0,0.1248,0.12497,0.12484,0.12576,0.12497,0.12479,0.12487,0.125
6960.0,0.12479,0.12498,0.12484,0.12576,0.12497,0.12479,0.12487,0.125
6966.0,0.1248,0.12497,0.12484,0.12576,0.12497,0.12479,0.12487,0.125
7082.0,0.12451,0.12503,0.12506,0.12522,0.12553,0.12481,0.12493,0.12492
7234.0,0.12486,0.12424,0.12507,0.1265,0.12461,0.1248,0.12502,0.12491
7235.0,0.12474,0.12482,0.1248,0.12633,0.12439,0.12501,0.12502,0.12489
7314.0,0.12469,0.12507,0.1247,0.12541,0.12494,0.1252,0.12512,0.12488
7339.0,0.12459,0.12524,0.12466,0.1252,0.12499,0.12539,0.12504,0.12489
7340.0,0.12459,0.12523,0.12467,0.1252,0.12499,0.12539,0.12504,0.12489
