fund number,Beta1,Beta2,Beta3,Beta4,Beta5,Beta6,Beta7,Beta8
4722.0,0.11608,0.12106,0.1081,0.17302,0.11349,0.14638,0.11811,0.10375
4723.0,0.11601,0.12156,0.10772,0.1729,0.11356,0.14637,0.11811,0.10377
4724.0,0.11608,0.12077,0.10832,0.17308,0.11349,0.14635,0.11811,0.10381
4725.0,0.11621,0.1211,0.10799,0.17287,0.11426,0.1457,0.11815,0.10373
4726.0,0.11613,0.12067,0.10844,0.17312,0.1139,0.14586,0.1181,0.10379
4727.0,0.11621,0.12084,0.10826,0.17305,0.11439,0.14537,0.1181,0.10378
4728.0,0.11593,0.12163,0.10789,0.17304,0.11397,0.14569,0.11809,0.10377
4729.0,0.11598,0.12165,0.10786,0.1729,0.11378,0.14601,0.11806,0.10376
4730.0,0.11587,0.12145,0.10805,0.1732,0.11356,0.14605,0.11806,0.10375
4752.0,0.1106,0.04179,0.16436,0.28353,0.11427,0.09619,0.09471,0.09454
4756.0,0.11158,0.0405,0.16571,0.28311,0.112,0.09811,0.09487,0.09411
4808.0,0.11835,0.03922,0.20391,0.17779,0.15291,0.10578,0.09862,0.10341
4984.0,0.11792,0.08004,0.12128,0.18854,0.14379,0.12111,0.11871,0.10862
4992.0,0.11778,0.08014,0.12137,0.18879,0.14371,0.12112,0.11867,0.10841
5000.0,0.11378,0.0628,0.14097,0.16182,0.20015,0.11805,0.09942,0.10301
5001.0,0.11818,0.07974,0.12117,0.18809,0.14443,0.12104,0.11883,0.10853
5030.0,0.11529,0.08023,0.11641,0.23767,0.11184,0.11237,0.12729,0.0989
5037.0,0.12589,0.12366,0.12565,0.1314,0.13106,0.13806,0.10358,0.1207
5038.0,0.12296,0.12304,0.12228,0.13438,0.13942,0.14758,0.08908,0.12128
5040.0,0.11502,0.08079,0.11596,0.23802,0.11163,0.11225,0.1273,0.09904
5046.0,0.09748,0.14911,0.10487,0.17894,0.10947,0.11728,0.15355,0.0893
5048.0,0.10685,0.07364,0.11853,0.1943,0.19725,0.09672,0.11577,0.09694
5049.0,0.08033,0.09015,0.13276,0.30427,0.09526,0.1008,0.08711,0.10932
5051.0,0.10687,0.09904,0.1278,0.13865,0.22457,0.07342,0.15794,0.0717
5052.0,0.10782,0.10826,0.11306,0.12231,0.21053,0.11846,0.10174,0.11782
5053.0,0.1152,0.07998,0.11681,0.23784,0.11096,0.11313,0.12719,0.09889
5054.0,0.07612,0.06319,0.11383,0.08696,0.41189,0.07552,0.07706,0.09543
5055.0,0.03378,0.00223,0.07868,0.00056,0.87005,0.00484,0.00719,0.00268
5062.0,0.11349,0.11294,0.12946,0.15003,0.17574,0.07702,0.17812,0.06321
5070.0,0.10453,0.13271,0.09402,0.18163,0.13351,0.10555,0.16862,0.07942
5071.0,0.10464,0.13273,0.0936,0.18186,0.1334,0.10544,0.16865,0.07967
5072.0,0.10532,0.13172,0.0938,0.18048,0.13609,0.10448,0.1687,0.07942
5077.0,0.13874,0.06341,0.1058,0.20902,0.12469,0.12254,0.1349,0.1009
5078.0,0.13811,0.0644,0.10536,0.20965,0.12495,0.12179,0.13462,0.10113
5079.0,0.13813,0.06425,0.10541,0.20966,0.12446,0.12231,0.13476,0.10102
5096.0,0.11238,0.13584,0.11138,0.14679,0.13918,0.15542,0.12536,0.07365
5205.0,0.06873,0.1375,0.10646,0.37695,0.0534,0.09396,0.08146,0.08154
5206.0,0.06849,0.13901,0.10626,0.37686,0.05369,0.09284,0.08137,0.08149
5207.0,0.06973,0.13696,0.10645,0.37356,0.05375,0.09558,0.08208,0.08189
5208.0,0.06831,0.13452,0.1077,0.37875,0.05024,0.09832,0.0806,0.08157
5210.0,0.0946,0.13414,0.16823,0.19245,0.19161,0.05725,0.08254,0.07916
5236.0,0.12907,0.04491,0.12075,0.06952,0.35079,0.09947,0.09471,0.09078
5269.0,0.13925,0.04684,0.10649,0.15658,0.13953,0.20937,0.09968,0.10225
5297.0,0.12095,0.05975,0.12398,0.24052,0.08744,0.13981,0.11484,0.11271
5305.0,0.12059,0.08862,0.11581,0.15712,0.17253,0.11923,0.1188,0.1073
5306.0,0.11983,0.08984,0.11615,0.158,0.17004,0.12003,0.11874,0.10737
